ST # ,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR ,BLG TYPE ,MUNICIPALITY ,DESCRIPTION,D.U.,VALUE,FT2,PERMIT#,APPL. TYPE,ISSUED DATE
635,RICHMOND RD ,K2A0G6,Ward 15,270,,PURERENO INC.,Rowhouse,Old Ottawa,Interior alterations in a 2 storey rowhouse,0,20000,400,1700111,Construction,2017-01-10 11:44
101,GRAND MANAN CIR ,K2T0G8,Ward 4,4M1489,38,BRAEBURY HOMES CORPORATION,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,44108.92,1187,1700112,Construction,2017-01-10 11:52
1147,BANK ST ,K1S3X4,Ward 17,116,12-Nov,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Tenant fit-up in a 1 storey mixed use building (Tenfish),0,500,459.06,1700114,Construction,2017-01-10 12:14
35,BOWER ST ,K1S0K2,Ward 17,4M-,,AUSTRIAN DESIGN AND RENOVATIONS,Single,Old Ottawa,Interior alterations to the basement of a 2 storey detached dwelling,0,40000,676,1700115,Construction,2017-01-10 12:30
160,ELGIN ST ,K2P2P7,Ward 14,4M-,,SOURCE FOUR CONSTRUCTION LTD.,Office,Old Ottawa,"Tenant fit-up [restaurant] on the 1st floor of a 27 storey office building (California Thai, CRU #6)",0,60000,400,1700116,Construction,2017-01-10 12:42
4155,CANYON WALK DR ,K1V1R2,Ward 22,4M-1013,92,"DESJARDINS, DANIEL",Single,Gloucester,Interior alterations to the ensuite bathroom on the 2nd floor of a 2 storey detached dwelling,0,9000,97,1700117,Construction,2017-01-10 13:23
1149,ST. DUNSTANS PL ,K1C1Z3,Ward 1,M168,388,CONTRACTOR UNKNOWN,Single,Gloucester,Finish the basement in a 2 storey detached dwelling,0,29579.36,796,1700118,Construction,2017-01-10 13:25
700,PALLADIUM DR ,K2V1C6,Ward 6,4M-818,,CONTRACTOR UNKNOWN,Office,Kanata,Interior alterations to the 1st and 2nd floor of a 3 storey office building,0,220000,721,1700119,Construction,2017-01-10 14:01
600,PETER MORAND CRES ,K1G5Z3,Ward 18,,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Renovate existing laboratory, new laboratory and office fit up (University of Ottawa)",0,2392893.72,1289,1700120,Construction,2017-01-10 15:36
1651,MERIVALE RD ,K2G3K2,Ward 9,4M-,,CONTRACTOR UNKNOWN,Retail,Nepean,Interior and exterior alterations to a 1 storey retail building (Value Village),0,700000,5640,1700121,Construction,2017-01-10 15:38
50,BEECHWOOD AVE ,K1L8B3,Ward 12,101,2 to 8,CONTRACTOR UNKNOWN,Retail,Vanier,Interior alterations to a 1 storey retail building  (Metro),0,1900101.01,0,1700122,Construction,2017-01-11 8:37
265,LAURIER AVE E,K1N6P7,Ward 12,6,"21, 22",CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Construct a 9 storey, 159 unit student residence with 1 level of below grade parking (Laurier Friel Apartments)",0,0,0,1700123,Construction,2017-01-11 8:38
1,FLEET ST ,,Ward 14,4797,"1,33",ELLIS DON,Industrial,Old Ottawa,Alterations to replace sewer piping and pump for a 4 storey industrial building,0,524924,100,1700124,Construction,2017-01-11 8:44
340,ALBERT ST ,K1R7Y6,Ward 14,3922,18-21,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 9th floor of a 21 storey office building (Embassy of Georgia),0,50000,0,1700125,Construction,2017-01-11 9:04
28,JACKSON CRT ,K2K1B7,Ward 4,,,THE FIREPLACE CENTRE,Semi - Detached,Kanata,Install a woodburning fireplace insert in a 2 storey semidetached dwelling,0,6000,0,1700126,Construction,2017-01-11 9:11
422,NELSON ST ,K1N7S7,Ward 12,4M-37221,18,TC UNITED PROPERTY & DEVELOPMENT INC.,Apartment,Old Ottawa,"Construct a 3 storey addition and interior alterations to a 3 storey, 4 unit apartment building",0,406863.35,4023.4,1700127,Construction,2017-01-11 9:16
1081,CARLING AVE ,K1Y4G2,Ward 15,157,,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit-up on the ground floor of a 8 storey office building (Suite #100, Parkdale Physiotherapy)",0,120000,2000,1700128,Construction,2017-01-11 9:37
3987,RIVERSIDE DR ,K1V1C1,Ward 10,,11 12,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to a retail building (Moral Village Hot Pot Restaurant),0,275000,5511,1700129,Construction,2017-01-11 10:46
900,BYRON AVE ,K2A0J2,Ward 15,314928,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Exterior alterations to repair columns in the open parking garage of a 6 storey apartment building,0,15000,223,1700130,Construction,2017-01-11 10:55
400,ANDALUSIAN CRES ,K2V0C4,Ward 6,4M-1521,175,CARDEL HOMES INC. OTTAWA DIVISION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: North Hampton 2010 A4,1,349006,2348,1700131,Construction,2017-01-11 10:56
600,MINTO PL ,K1M0A8,Ward 13,M56,3,MCI POOLS,Single,Rockcliffe Park,Install an enclosure for an inground pool (rear yard),0,0,0,1700132,Pool Enclosure,2017-01-11 11:06
28,SWANS WAY ,K1J6H9,Ward 11,668,47,MCI POOLS,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1700133,Pool Enclosure,2017-01-11 11:07
512,GOLDEN SEDGE WAY ,K1T0G3,Ward 22,4M-1369,69,***CONTRACTOR***,Single,Gloucester,Enclosure of a hot tub in the rear yard of a detached dwelling,0,0,0,1700134,Pool Enclosure,2017-01-11 11:51
110,PLACE D'ORLEANS DR ,K1C2L9,Ward 1,,37,SAJO CONSTRUCTION,Retail,Cumberland,"Interior alterations on the 1st floor of a 2 storey retail building (Call It Spring, Unit 1286)",0,83000,1593,1700135,Construction,2017-01-11 12:27
115,PASSAGEWAY PRIV ,K2M2B5,Ward 23,4M1248,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,Finish the basement in a 1 storey rowhouse,0,19917.76,536,1700136,Construction,2017-01-11 13:43
2814,OLD MAPLE LANE ,K0A1T0,Ward 5,689,23 & 43,***CONTRACTOR***,Demolition,West Carleton,Demolish a 2 storey detached dwelling,-1,11000,-1600,1700137,Demolition,2017-01-11 14:07
2814,OLD MAPLE LANE ,K0A1T0,Ward 5,689,23 & 43,CONTRACTOR UNKNOWN,Single,West Carleton,Construct a 2 storey detached dwelling,1,376133.52,2422,1700138,Construction,2017-01-11 14:09
978,FALAISE RD ,K2C0M1,Ward 16,489,2,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition and covered porch (rear yard) and a covered front porch on a 1 storey detached dwelling,0,81491.88,604,1700139,Construction,2017-01-11 14:33
160,ELGIN ST ,K2P2P7,Ward 14,2996,50,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit-up on the ground floor of a 27 storey office building (Ya Habibi Shawarma - Unit #4),0,40000,480,1700140,Construction,2017-01-11 14:47
1461,BANBURY CRES ,K1H7C9,Ward 18,639,64,JOLDERSMA RENOVATIONS,Single,Old Ottawa,Interior alterations to a 1 storey detached dwelling (remove 2 partial load bearing walls),0,3000,0,1700141,Construction,2017-01-11 16:19
160,ELGIN ST ,K2P2P7,Ward 14,2996,50-57,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit-up on the 1st floor of a 27 storey office building (Between Friends, CRU 13)",0,120800,1208,1700142,Construction,2017-01-12 8:41
160,ELGIN ST ,K2P2P7,Ward 14,2996,50-57,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit-up on the 1st floor of a 27 storey office building (Hillary's Cleaners, CRU 10A-2)",0,33200,332,1700143,Construction,2017-01-12 8:45
717,CARNELIAN CRES ,K1X0A9,Ward 22,4m-1573,115,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 44-05 2011 A,1,446960,3007,1700144,Construction,2017-01-12 9:22
707,CARNELIAN CRES ,K1X0A9,Ward 22,1573,120,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 44-04 2011 A,1,457513,3078,1700145,Construction,2017-01-12 9:24
6255,CUMORAH DR ,K1C6T7,Ward 2,,5,CONTRACTOR UNKNOWN,Institutional,Gloucester,Interior alterations to the ground floor of a 1 storey assembly building (The Church of Jesus Christ of Latter Day Saints),0,84050,694.27,1700146,Construction,2017-01-12 9:24
1017,PRINCE OF WALES DR ,K2C3K1,Ward 16,32,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to the washrooms of an institutional building (The Church of Jesus Christ of Latter Day Saints),0,64000,582.33,1700149,Construction,2017-01-12 10:21
50,COLUMBUS AVE ,K1K1R3,Ward 13,291,23 & 24,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a carport at the side of a 1 storey detached dwelling,0,20000,360,1700150,Construction,2017-01-12 10:41
190,SOUTHBRIDGE ST ,K4M0B7,Ward 22,4M-1470,19,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Dunham 2014 A,1,380072,2557,1700151,Construction,2017-01-12 11:25
305,ARDMORE ST ,K4M0E2,Ward 22,4M-1470,115,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Lowry 2014 A,1,462716,3113,1700152,Construction,2017-01-12 11:27
5527,HAZELDEAN RD ,K2S0P5,Ward 6,4M-1440,,CONTRACTOR UNKNOWN,Retail,Kanata,"Interior alterations to a 1 storey retail building (CIBC, Building D4)",0,180000,544.57,1700153,Construction,2017-01-12 11:55
68,KEMPSTER AVE ,K2B6M1,Ward 7,384,358,CAMPANALE HOMES,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,519719.76,3108,1700154,Construction,2017-01-12 11:56
245,MADHU CRES ,K2C4J2,Ward 16,4M1258,98,CAMPANALE HOMES,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,438138.7,2996.4,1700155,Construction,2017-01-12 12:05
3,TIERNEY DR ,K2J4W2,Ward 3,,,DREAM TOUCH RENOVATIONS,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,35673.6,960,1700156,Construction,2017-01-12 12:15
3130,ROGER STEVENS DR ,K0A2T0,Ward 21,,8,***CONTRACTOR***,Detached Garage/Shed,Rideau,Construct a storage shed (pole barn),0,15000,2800,1700157,Construction,2017-01-12 12:16
19,DEXTER DR ,K2H5W3,Ward 9,510807,242,GENERAL REPAIRS AND RENOVATIONS,Single,Nepean,Construct an addition to a 1 storey detached dwelling,0,42808.32,256,1700158,Construction,2017-01-12 12:47
235,QUEEN ST ,K1A0H5,Ward 14,3922,1 to 5,NICOLINI CONSTRUCTION AND ENGINEERING  LTD.,Office,Old Ottawa,Interior alterations on the 3rd floor of a 15 storey office building (PWGSC),0,1729000,0,1700159,Construction,2017-01-12 13:15
613,HOCHELAGA ST ,K1K2E8,Ward 13,22,23,CONTRACTOR UNKNOWN,Duplex,Old Ottawa,"Interior/exterior alterations to a duplex (sound proofing,new decks, add a bedroom, bathroom alterations)",0,20000,1150,1700160,Construction,2017-01-12 13:30
615,HOCHELAGA ST ,K1K2E8,Ward 13,22,23,CONTRACTOR UNKNOWN,Duplex,Old Ottawa,"Interior/exterior alterations to a duplex (sound proofing,new decks, add a bedroom, bathroom alterations)",0,20000,1150,1700160,Construction,2017-01-12 13:30
242,FOUNTAINHEAD DR ,K1W0H3,Ward 2,4M1465,86,CLARIDGE HOMES (CARSON) INC.,Single,Gloucester,Construct a 1 storey detached dwelling,1,233606.34,1397,1700161,Construction,2017-01-12 13:35
100,GLOUCESTER ST ,K2P0A4,Ward 14,2996,44-45,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 2nd floor of a 6 storey office building (Commissionaires),0,90000,2788.2,1700162,Construction,2017-01-12 14:23
663,BRIDLEGLEN CRES ,K2M0H3,Ward 23,4M-1495,192,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 1 storey detached dwelling,1,350325.9,2095,1700163,Construction,2017-01-12 14:23
979,BANK ST ,K1S5K5,Ward 17,4M-,PT LOTS 1,INNOVATIVE CONSTRUCTION INC.,Office,Old Ottawa,Tenant fit-up on the 5th floor (single tenant floor plate) of a 6 storey office building (Lansdowne Park Bldg 1 Unit #500) RCPSO,0,500000,11309.33,1700164,Construction,2017-01-12 14:26
2955,NAVAN RD ,K1C7G4,Ward 2,,6,"ROBERT EXCAVATING _x000D_
",Demolition,Gloucester,Demolish a detached dwelling and detached garage,-1,7000,-1453,1700165,Demolition,2017-01-12 15:17
1385,WOODROFFE AVE ,K2G1V8,Ward 8,4M-,,PCL CONSTRUCTORS CANADA INC.,Institutional,Nepean,Interior alterations to a 1 storey institutional building (Algonquin College - Building F),0,45000,2174,1700166,Construction,2017-01-13 8:37
1385,WOODROFFE AVE ,K2G1V8,Ward 8,4M-,,PCL CONSTRUCTORS CANADA INC.,Institutional,Nepean,"Interior alterations to a 1 storey institutional building (Algonquin College, Building A - replace 2 fire rated doors)",0,10000,108,1700167,Construction,2017-01-13 8:40
1319,AVENUE O  ,K1G0B1,Ward 18,4M-,,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a secondary dwelling unit (basement) and alter the interior (1st floor) of a 1 storey detached dwelling,1,40000,1040,1700168,Construction,2017-01-13 8:42
1324,COLONIAL RD ,K4B1N1,Ward 19,,11,CONTRACTOR UNKNOWN,Single,Cumberland,Interior alterations in a 1 storey detached dwelling,0,8000,100,1700169,Construction,2017-01-13 9:47
1609,STITTSVILLE MAIN ST ,,Ward 6,,24,CONTRACTOR UNKNOWN,Retail,Goulbourn,Tenant fit-up in a 1 storey retail building (West Physio - Unit A),0,60000,1022.57,1700170,Construction,2017-01-13 9:48
154,ESCARPMENT CRES ,K2T0L9,Ward 4,4M-1556,16,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Kanata,Construct a 2 storey detached dwelling,1,618714,3700,1700171,Construction,2017-01-13 9:52
436,BYRON AVE ,K1Z6Z4,Ward 15,4M-269,10,ICON PROPERTIES,Semi - Detached,Old Ottawa,Construct a 2 storey addition to a 2 storey detached dwelling to create a semi-detached dwelling,1,332024.6,2593,1700172,Construction,2017-01-13 11:29
438,BYRON AVE ,K1Z6Z4,Ward 15,4M-269,10,ICON PROPERTIES,Semi - Detached,Old Ottawa,Construct a 2 storey addition to a 2 storey detached dwelling to create a semi-detached dwelling,1,332024.6,2593,1700172,Construction,2017-01-13 11:29
1338,SCHARFGATE DR ,K4M1C3,Ward 21,4M-679,1,"TEGANO, TONY & LISA",Single,Rideau,Construct a 2 storey detached dwelling,1,713077.92,4264.31,1700173,Construction,2017-01-13 12:41
711,CARNELIAN CRES ,K1X0A9,Ward 22,1573,118,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 44-04 Westbrook 2015 C,1,457513,3078,1700174,Construction,2017-01-13 14:11
732,CARNELIAN CRES ,K1X0A9,Ward 22,1573,90,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 44-04 Westbrook 2015 C,1,457513,3078,1700175,Construction,2017-01-13 14:18
134,WILLOW ST ,K1R6W3,Ward 14,14,187,URBANLUX HOMES INC,Apartment,Old Ottawa,Construct a 3 storey triplex,3,821016,5281.69,1700176,Construction,2017-01-13 14:42
2900,WOODROFFE AVE ,K2J4G3,Ward 3,4M-796,,FERANO CONSTRUCTION LTD.,Retail,Nepean,"Tenant fit up in a 1 storey retail building (Barrhaven Medical Clinic, Unit 10)",0,195000,3000,1700177,Construction,2017-01-13 14:50
15,JOHN SIDNEY CRES ,K2S1J7,Ward 6,4M-413,6,***CONTRACTOR***,Single,Goulbourn,Install an enclosure for a hot tub (rear yard),0,0,0,1700178,Pool Enclosure,2017-01-13 15:23
2176,LAMBETH WALK ,K2C1G1,Ward 8,384630,294,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,35000,1188,1700180,Construction,2017-01-13 15:57
4834,BANK ST ,K1X1G6,Ward 22,,21,CONTRACTOR UNKNOWN,Demolition,Gloucester,Demolish a 2 storey detached dwelling,-1,10000,-1800,1700181,Demolition,2017-01-16 8:34
171,CAMBIE RD ,K1X0A7,Ward 22,1573,121,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 44-04 Westbrook 2015 C,1,457513,3078,1700182,Construction,2017-01-16 8:45
109,CAMBIE RD ,K1X0A6,Ward 22,1573,172,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 35-18 Baldwin 2012 C,1,397314,2673,1700183,Construction,2017-01-16 8:49
736,CARNELIAN CRES ,K1X0A9,Ward 22,1573,92,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 44-04 2011 A,1,457513,3078,1700184,Construction,2017-01-16 8:56
160,ELGIN ST ,K2P2P7,Ward 14,2996,50,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit-up on the ground floor of a 27 storey office building (Unit # CRU-17, CLEO)",0,225000,3455,1700185,Construction,2017-01-16 9:12
613,"BAIE-DES-CASTORS, DE LA RUE ",K4A1E8,Ward 19,,12C,TAMARACK DEVELOPMENTS CORPORATION,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: 3620 2015 B Walkout,1,350790,2360,1700186,Construction,2017-01-16 9:37
616,"BAIE-DES-CASTORS, DE LA RUE ",K4A1E8,Ward 19,,22C,TAMARACK DEVELOPMENTS CORPORATION,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: 3620 2015 A,1,350790,2360,1700187,Construction,2017-01-16 9:41
79,SHACKLEFORD WAY ,K2S0W4,Ward 6,4M-1549,21,TAMARACK DEVELOPMENTS CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: 4346 2015 A,1,473269,3184,1700188,Construction,2017-01-16 9:55
404,ANDALUSIAN CRES ,K2V0E3,Ward 6,4M-1521,173,CARDEL HOMES INC. OTTAWA DIVISION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,425333.36,3235,1700190,Construction,2017-01-16 10:58
139,THAD JOHNSON PRIV ,K1V1A2,Ward 10,,,SHAWN ROBINSON REFRIGERATION,Industrial,Gloucester,Interior alteration to install a sprinkler system and repair and install  floor system (Gate Gourmet),0,240000,0,1700191,Construction,2017-01-16 11:11
169,KEHOE ST ,K2B6A4,Ward 7,120,15,OTTAWA GENERAL CONTRACTORS,Single,Old Ottawa,Construct a 1 storey addition to a 1 storey detached dwelling (Extend front foyer),0,28323.72,169.38,1700192,Construction,2017-01-16 11:54
1271,MEADOWLANDS DR E,K2E6K4,Ward 9,455921,709,OTTAWA GENERAL CONTRACTORS,Single,Nepean,Interior alterations in a 1 storey detached dwelling,0,15000,96,1700193,Construction,2017-01-16 11:55
1940,NAVAHO DR ,K2C0T6,Ward 8,372115,680-681,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to remove a load bearing wall in a 1 storey detached dwelling,0,1000,107,1700194,Construction,2017-01-16 12:29
590,INDUSTRIAL AVE ,K1G0Y9,Ward 18,560,60 - 67,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Construct a 1 storey retail building,0,1552767.76,20893,1700195,Construction,2017-01-16 13:37
1010,BELFAST RD ,K1G4A2,Ward 18,725,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Construct a demising wall in a 1 storey retail building (Unit #4),0,58400,247,1700196,Construction,2017-01-16 13:38
3217,STEEPLE HILL CRES ,K0A2Z0,Ward 21,,15,OAKWOOD RENOVATION EXPERTS,Single,Nepean,"Interior renovations in a 1 storey detached dwelling (living room, bathroom & kitchen)",0,80000,671,1700197,Construction,2017-01-16 13:46
152,GLOUCESTER ST ,K2P0A6,Ward 14,2996,38,"ROSEBOOM, PHRED",Mixed,Old Ottawa,Fit-up of a dental office and expansion into adjacent residential suite,0,15000,500,1700198,Construction,2017-01-16 14:45
34,CENTO WAY ,K2S0W4,Ward 6,4M-1549,53,TARTAN HOMES CORPORATION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,502390.75,3004.37,1700199,Construction,2017-01-16 15:29
307,MABERLY WAY ,K1T0P3,Ward 22,4M-1569,63,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling,1,353379.89,2775.93,1700200,Construction,2017-01-16 15:30
100,TUNNEY'S PASTURE DRWY ,,Ward 15,4M-396,34,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to a 26 storey office building (Floors 20 & 21),0,553995,17599,1700201,Construction,2017-01-16 15:42
2061  -79,JASMINE CRES ,K1J7W2,Ward 11,,,***CONTRACTOR***,Rowhouse,Gloucester,Interior alterations to a 2 storey rowhouse (Unit# 79),0,10000,252,1700202,Construction,2017-01-16 16:03
407,LAURIER AVE W,K1R7Y7,Ward 14,4M-,,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,"Tenant fit up on the 1st floor of an 18 storey office building (Chiropractic Clinic, Unit 53 & 54)",0,39400,1970,1700203,Construction,2017-01-16 16:26
504,ACE ST ,K2V0G1,Ward 6,4M1551,32,EQ HOMES,Single,Goulbourn,Construct a 1 storey detached dwelling (Model: Newberry),1,239626.26,1433,1700204,Construction,2017-01-17 8:37
136,CAMBIE RD ,K1X0A6,Ward 22,1573,15,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 31-05-1 2016,1,265322,1785,1700205,Construction,2017-01-17 9:12
1391,DIANE CRES ,K4A2P1,Ward 1,4M-125,63,KITCHENS & BATHROOMS FIRST INC.,Single,Cumberland,Interior alterations to the 1st floor of a 2 storey detached dwelling,0,20000,484.38,1700206,Construction,2017-01-17 9:25
303,MOODIE DR ,K2H9R4,Ward 8,4M-336,,CENTURY GROUP INC.,Office,Nepean,Tenant fit up to the 4th floor (electrical work only) and to the 5th floor of a  5 storey office building (Unit #400 - RBC Dominion Securities),0,150000,1948,1700207,Construction,2017-01-17 10:47
3370,GREENBANK RD ,K2J4H7,Ward 3,,13,CLARIDGE HOMES (SOUTH NEPEAN) LIMITED PARTNERSHIP,Demolition,Nepean,Demolish a 2 storey detached dwelling,-1,10000,-3300,1700208,Demolition,2017-01-17 11:15
12,BARNES CRES ,K2H7C2,Ward 8,467421,140,***CONTRACTOR***,Detached Garage/Shed,Nepean,Construct a shed (rear yard),0,6500,432,1700209,Construction,2017-01-17 13:20
810,OAKSIDE CRES ,K2W0A3,Ward 4,4M-1309,36,***CONTRACTOR***,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,37160,1000,1700210,Construction,2017-01-17 13:41
583,ROUNCEY RD ,K2V0C4,Ward 6,4M-1521,260,CARDEL HOMES INC. OTTAWA DIVISION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Inverness II 2015 A3,1,311252,2094,1700211,Construction,2017-01-17 13:55
9,CREMONA CRES ,K2G0Z9,Ward 9,506464,78,CONTRACTOR UNKNOWN,Single,Nepean,PLUMBING ONLY - Rough in basement bathroom and install an open port backwater valve on sanitary and storm sewers in a detached dwelling,0,0,0,1700212,Construction,2017-01-17 15:20
25,WOODRIDGE CRES ,K2B7T4,Ward 7,465465,,CONTRACTOR UNKNOWN,Apartment,Nepean,Install central cooling and heating system in a 12 storey apartment building,0,2500000,0,1700213,Construction,2017-01-17 15:42
877,ALPINE AVE ,K2B5R7,Ward 7,4M-348,371 372,2531814 ONTARIO INC.,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,808007.04,6022,1700214,Construction,2017-01-17 15:51
879,ALPINE AVE ,,Ward 7,4M-348,371 372,2531814 ONTARIO INC.,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,808007.04,6022,1700214,Construction,2017-01-17 15:51
